,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
183,1.8527054243617587,2.114198042286767,1.6752912157111697,2.3448169440031053,4.403205720583598,3.039617475204998
184,1.926083340909746,2.140830541981591,1.6705841468440161,2.3145905478133098,4.22527617878384,3.044622437821494
185,1.3975406249364217,2.2644890122943453,1.7249283538924323,2.3341846972703935,4.684013681941562,3.034173517756992
186,1.7577674561076695,2.228813420401679,1.709117940399382,2.3061417606141834,4.744675061437818,3.015195145871904
187,1.6859246955977545,2.195070885287391,1.694385814997885,2.307373391257392,4.2659434159596765,2.9986764391263327
188,1.8382058448261684,2.1584235429763794,1.6776591403616798,2.3249595049354763,4.394755103853014,3.026352636019389
189,1.697808473640018,2.2724158459239536,1.6942881501383251,2.2846213171879453,3.9392874479293822,2.997484405173196
190,1.7635691629515753,2.219778992070092,1.6606872893042035,2.320953939027256,4.015108180046082,3.08892971807056
191,1.8628171298238967,2.2696936249732973,1.6955365545219845,2.3347524878051544,4.039853766229418,3.024249913626247
192,2.2679061505529616,2.1169978923267787,1.7242736414074897,2.347129469447666,4.511778002315097,3.064054125547409
193,1.997511821322971,2.2452047679159377,1.6749890314208136,2.3333777043554518,3.9775347391764324,2.9610484100050396
194,1.4623607026206122,2.133780038356781,1.658447026875284,2.2834802077876195,4.489816339810689,2.972862661215994
195,1.7071393993165758,2.201002526283264,1.7063347516788376,2.342739717496766,4.274782003296746,2.9911093463500342
196,1.526359819041358,2.1862767696380616,1.622958133618037,2.276601767871115,3.845648267534044,3.0503163754940035
